Video_Origen	ID_Video	Usuario	Comentario	Likes	Hace cuanto tiempo	Idioma
https://www.youtube.com/watch?v=5HQir7vo8Sw	5HQir7vo8Sw	@francisalfaro8635	Muy buen canal, es uno d ellos más completos. Necesitamos por favor videos con vocabulario empresarial. Ejm capacitar, programas, técnicas, métodos, etc ... en ningún lugar están	0	hace 3 años	es
https://www.youtube.com/watch?v=5HQir7vo8Sw	5HQir7vo8Sw	@FabioJimenez-q1x	Muy bueno, gracias!!	0	hace 3 años	es
https://www.youtube.com/watch?v=5HQir7vo8Sw	5HQir7vo8Sw	@heatherhartman3129	Quisiera saber si la de los videos es una persona sorda u oyente? Gracias por sus videos.	0	hace 3 años	es
https://www.youtube.com/watch?v=5HQir7vo8Sw	5HQir7vo8Sw	@jsonreviewing110	Gracias por ver	0	hace 2 años	es
https://www.youtube.com/watch?v=5HQir7vo8Sw	5HQir7vo8Sw	@jsonreviewing110	Hola!! Si me haces una lista con los termínos empresariales que necesitas, puedo comunicarme con Rebeca para grabarlos. Igualmente si necesitas algún tema en especifico, puedes dejarmelo acá en comentarios, será genial grabar y traer nuevos temas al canal! Muchas Gracias por el apoyo! Recomiendale el canal a amigos y conocidos para que lleguemos pronto a los mil suscriptores!	0	hace 3 años	es
https://www.youtube.com/watch?v=5HQir7vo8Sw	5HQir7vo8Sw	@jsonreviewing110	A ti por ver mi canal!! Json	0	hace 3 años	it
https://www.youtube.com/watch?v=5HQir7vo8Sw	5HQir7vo8Sw	@jsonreviewing110	Hola. La muchacha de los videos es sorda.	1	hace 3 años	es
https://www.youtube.com/watch?v=5akqZrtaLG8	5akqZrtaLG8	@peterjeanguerrero305	Gran trabajo	0	hace 2 años	es
https://www.youtube.com/watch?v=5akqZrtaLG8	5akqZrtaLG8	@marcocastroramirez2368	Exc. enorme ayuda. Mil gracias	0	hace 4 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@JuanDavidZuluaga-jl5mx	MUCHA ATENCIÓN! Farid Díaz ya oficia como Director Técnico del Atlético F.C., un equipo de la Primera C. Desde este medio, le deseamos la mejor de las suertes en esta nueva etapa.	0	hace 1 mes	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@mariawalterman8815	Hola! Soy nueva... Pregunta, en todos los paises es igual es lenguaje de seña ???	0	hace 1 año	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@scarleth1374	Buenas tarde usted imparte clases presenciales y donde	0	hace 1 año	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@noemysalazaralvarez5846	hola profesor cual es la seña de power point en lesco	0	hace 2 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@JackelineBon	Cómo se dice  tengo hambre?	0	hace 3 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@127neocity	Gracias Hoy empecé a trabajar en un restaurante y tengo un compañero sordo (me disculpan si lo digo mal) Y quiero poder comunicarme con él	0	hace 3 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@jordancastro2291	Cómo digo Yo también?	1	hace 4 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@raymondnelson1122	Gracias por el canal vivo fuera del paid pero desde niño cuando pasaba por la plaza de la cultura (años atras...) Siempre vi las personas conversando en LESCO y siempre he querido aprender. Ahora con su canal estoy comenzanso con lo basico y mis hijos tambien les gusta. Gracias por compartir estas clases saludos	1	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@esteban6606	Que bueno que está esto	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@codigosmontoya6181	SALUDOS DE ..CODIGOS MONTOYA.. CON UNA GRAN IDEA PARA LAS PERSONAS CE NO PUEDEN A BLAR...	1	hace 5 años	en
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@lamarceparce	Me encanta! Tal vez sería bueno que cada una de las señas las hagan más lento o con repetición! Gracias!	1	hace 6 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@mariarc6772	va muy rapido y no repite	1	hace 7 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@dany2371able	Gracias !! excelente explicación !	1	hace 7 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@wenmontoya190	No te imaginas la gran ayuda que es para mi este video!!! Gracias de todo corazón	0	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@alvm615	Pero y diferente se parecen mucho.	1	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@vaneguzcar5889	me podria dar informacion de las clases de lesco a rvanessaguzcargmail.com	0	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@vaneguzcar5889	hola soy de cartago tengo lesco I me gustaria tener amigos que hablen lesco, ya sea porque sean sordos o ollentes que hablen lesco. nose como de ves en cuado nos podamos reunir	0	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@laucampos9748	Muchas gracias,siempre me a llamado la atención aprender éste lenguaje. Lo pondré en práctica!!	0	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@gdosan5988	Gran iniciativa y mi participacion van en recomendar algunas cosas 1) Quienes vemos los videos en la gran mayoria no somos sordos, asi que deja el texto pero agrega el audio y voz mismo o bien otra persona lo diga, de esta forma nos concentramos en el gesto 2) Si los gestos de tu cara no son parte de la seña, pues no los hagas, le da neutralidad al gesto (entiendo que refuerza la seña) 3) Haz que una segunda y hasta tercera personas te acompañen en ciertas señales 4) Deja tareas de interpretacion ej. de las señas de hoy haz algunas y pidele al espectador que las interprete, das unis segundos y dices, repitiendo lis gestos que se debe interpretar Mi calificacion un 10, sigue adelante y gracias	0	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@alexandrasalazar6119	Pregunta, ¿tiene que ser con la misma mano con la que el lo hace?	0	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Buenas noches, un gusto de saludarlo. Pues no, cada países tienen sus propias lenguas. Saludos.	0	hace 1 año	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Hola, la seña Igual o Igualmente lo mismo de la seña También	0	hace 4 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@jordancastro2291	prof.victorvargas5155 Gracias.	1	hace 4 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Muchas gracias!	0	hace 1 año	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Muchas gracias, ahora es el nuevo video es	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Sería bueno si, lo más pronto voy hacer nuevos videos	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Entiendo, usted puede pausar y luego seguida	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Muchas gracias por practicarlo	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Muchas gracias por practicarlo	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	La verdad es diferente, Pero con las cejas arriba, y diferente con las cejas abajo	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Cuando una persona escriba en la mano derecha usa esa, si otra persona escriba en la mano izquierda usa esa. No se puede los dos manos se confunden	0	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@queniavasquezazofeifa2167	Hola profesor, sus vídeos los repaso todos los días, pero me cuesta mucho unos movimientos que hace muy rápido. por favor más despacio. y me gustaría recibir clases con usted. Yo vivo en Quepos, y me gustaría q llegarán a dar unas clases, xq como no todos tenemos la oportunidad, y ni el dinero para ir a una universidad. y ya somos muchas las personas q nos estamos quedando sordas, yo soy una d esas. muchas gracias profesor.	0	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@mariajoserodriguezquiros5305	¿tengo duda en algo unos se parecen en lo único que cambiá es la expresión es asi?	0	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@Butter_Fly_88	Muchas gracias por los videos, me suscribo.	0	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@laurasagot7246	que bien creo q voy a practicar un video por semana D	2	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@keniavasquezazofeifa1841	excelente los vídeos d idiomas en señas. pero por favor, pueden hacer mas despacio las señas gracias.	5	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@malenagonzalezbetancour3275	excelentes vídeos le ayudan mucho	0	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@mperezaoes	hola necesito saber como es la seña de euros el LESCO gracias	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@kalitaq	Necesito saber como decir los elementos de agua, fuego, tierra y aire! si pudiera contarme como es la seña o donde encontrarla sería formidable! pura vida!	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@merlynanchia9771	Hola profe me gustaria recibir clases cn ud donde estas dando clases?	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@UnomásdelPatriarcado	Algo no entiendo, y esos abecedarios que hay en internet sirven o no, los que se usan con las manos...	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@mperezaoes	Mil gracias profesor soy una persona oyente, estudiante de Lesco, quiero agradecerle por sus vídeos me han ayudado todos muchísimo y los he compartido con mis compañeros mi admiración y respeto espero mas videos suyos para seguir aprendiendo LESCO	1	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@LorcaLeon	Hola Profe! este año, con estudiantes sordos en Paraíso. Practicando LESCO!	2	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@valevcub	Tengo una duda Haces varias maneras de decir una palabra o todo en conjunto son la palabra?	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@kemilysegurabriceno1759	gracias	1	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@sergioqperius	Acabo de encontrar el canal y es una excelente iniciativa, soy poeta y he hallado la necesidad de aprender Lesco para poder hacer lo que escribo llegadero a personas con necesidades especiales! Gracias!	26	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@nanybarraroma	Alguien sabe si el LESCO es muy diferente al ASL (American Sign Language) que es el lenguaje de señas Americano? Si se comprendería si se usa ASL en CR?	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@alubaldini	pero y diferente son similares	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@MarianEspinozaQ	Hola todo me encantó pero no entendí la ultima seña, no entendí si se tocó el pecho con los cuatro dedos o solo con el dedo índice, alguien me dice?	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@kemilysegurabriceno1759	Listo ya los encontre fenomenal gracias	1	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@kemilysegurabriceno1759	Profe hola describe los dias de la semana en idioma lesco gracias	1	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@CrisOnTheInternet	Le puedes cambiar la velocidad al video	0	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Importante usar las expresiones faciales eso es mucha requisito	0	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@sabrinasanches9466	depende del pais	0	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@sabrinasanches9466	agua como si bebieras de un vaso ,,fuego como subiendo sus manos apuñadas como cuando alguien dice chepita o vina iguan las dos manos haciendo eso pero abriendo y cerrado , aire moviendo sus manos hacia los lados y con su boca soplando tierra , igual a chepita pero separando las manos y abriendo y cerrando los dedos	0	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@kalitaq	sabrina sanches muchísimas gracias!!!  un abrazo enorme!!!	0	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Merlyn Anchia en la UCR impartira los cursos	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@merlynanchia9771	Ud da clases entu casa?	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Leonardo Solera no usa abecedario por la lengua de Español, porque LESCO es natural, separado de Español	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@gmc1695	Leonardo Solera debes tomar en cuenta de que país es el video ya que las señas cambian en cada país, e igual sucede para el abecedario de señas cambian en cada país. el significado de LESCO ES LEnguaje de Señas COstarricense. espero haberto ayudado con tu duda	0	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@melopsicodelia	Leonardo Solera Si sirven, pero uno no deletrea todo, se utilizan para deletrear palabras que no sepamos, generalmente nombres o lugares, rara vez se utilizan en una conversación en lesco ya que hay señas para cada palabra y agilizan la comunicación. En español sería como hablar deletreando, uno no lo hace, uno utiliza las palabras completas. o sino duraríamos toda la vida.	0	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Todas las señas hay, pero cuando una seña no hay puede usar deletreo. Si deletreando todas las palabras es de ESPAÑOL	0	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Agradezo de sus palabras.	0	hace 1 año	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Cuánto me alegro mucho!	0	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@gmc1695	en ocasiones hay varias formas de indicar una palabra... debes fijarte en la seña y la expresión del rostro para diferenciar... y si el instructor en ocasiones muestra varias formas de gesticular y signar una palabra	0	hace 9 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@ingridmendezmadrigal27	Que bendición te felicito	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Muchas gracias por practicarlo	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Daniela Roman No mucho, ASL es muy diferente de LESCO.	1	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	No, porque ASL no es igual de aqui. En la comunicación forma de Comunicación Visual Gestual	1	hace 8 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	alvaro u es diferente observe el video hay dos señas PERO (con las cejas abiertos), DIFERENTE (con las cejas cerrados)	1	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@alubaldini	Marián Espinoza Q. es para decir tener o yo tengo si se toca el pecho con los 3 dedos y el dedo gordo arriva	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@MarianEspinozaQ	alvaro u gracias, entonces con 3 dedos y el gordo levantado? Muchísimas gracias	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Marián Espinoza Q. Lengua de Señas Colombia es muy diferente de LESCO en Costa Rica. Al final es un verbo Tener eso aclaración. Gracias	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Muchas gracias por practicarlo	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	rebeca segura Ahi esta en el Video El Calendario. Saludos	1	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@silviaroman6710	Hola!! existe algún video con las señas de los días de la semana?	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@mundo-senascursocompleto7202	Ánimo! Estos videos son muy benefisiosos. Yo tambien hago videos para enseñar señas (colombia). En mi canal los puedes ver, tal vez te den algunas ideas de cómo hacer los tuyos. Si te gusta suscribete. Excelente! Sigue subiendo más videos.	6	hace 11 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@alriklopz	Genial! Llevo rato buscando aprender aunque sea un poco. Adelante con los vídeos.	3	hace 11 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@OsbanyMolina	excelente hace tiempo queria aprender al menos lo basico, voy a practicar bastante con tus videos, gracias y sigue enseñandonos!! bendiciones	12	hace 11 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@jozimaru5578	Muchas gracias ) Vas a hacer mi nuevo profesor	9	hace 11 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@gabsad777	EXCELENTE TRABAJO	6	hace 11 años	en
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@vargasvictor84	Silvia Román Claro que sí, está en el Calendario...escriba Calendario en Lengua de Señas Costarricense (LESCO)	0	hace 10 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Muchas gracias por practicarlo	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Muchas gracias por practicarlo	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Muchas gracias por practicarlo	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Muchas gracias por practicarlo	0	hace 5 años	es
https://www.youtube.com/watch?v=6R77muguBXw	6R77muguBXw	@prof.victorvargas5155	Muchas gracias por practicarlo	0	hace 5 años	es
https://www.youtube.com/watch?v=6cQ-SXLZ2AE	6cQ-SXLZ2AE	@YorgelisTorrealba-j3n	Hola una pregunta es lenguaje chileno? O de que pais es?	1	hace 1 año	es
https://www.youtube.com/watch?v=6cQ-SXLZ2AE	6cQ-SXLZ2AE	@2803martha	¿ De donde eres?	0	hace 1 año	nl
https://www.youtube.com/watch?v=6cQ-SXLZ2AE	6cQ-SXLZ2AE	@sylvialopez8898	Muchas Gracias por este video	0	hace 2 años	es
https://www.youtube.com/watch?v=6cQ-SXLZ2AE	6cQ-SXLZ2AE	@yorlenynavarro1693	Bendiciones	1	hace 4 años	it
https://www.youtube.com/watch?v=6cQ-SXLZ2AE	6cQ-SXLZ2AE	@aurosalud7607	Bellísima alabanza!Dios te Bendiga!!	0	hace 5 años	es
https://www.youtube.com/watch?v=6cQ-SXLZ2AE	6cQ-SXLZ2AE	@melissa_sanz_vill2962	Lo puedes hacer de nuevo pero enseñando cada paso xfavor . Bendiciones. Soy aprendiz y no logro entender bien.	0	hace 6 años	es
https://www.youtube.com/watch?v=6cQ-SXLZ2AE	6cQ-SXLZ2AE	@carlacastillo3035	Es el primer que veo!Gloria al SEÑOR!..me suscribí..Podrás hacer un tutorial para enseñarlo..es que va muy rapido para mi nivelmuchas Gracias !	3	hace 6 años	es
https://www.youtube.com/watch?v=6cQ-SXLZ2AE	6cQ-SXLZ2AE	@yocelin39	Hermosa alabanza podrias hacer lenguaje de señas cubreme de Lilly Goodman y cielos abiertos de New Wine porfavor si puedes.	1	hace 6 años	es
