Video_Origen	ID_Video	Usuario	Comentario	Likes	Hace cuanto tiempo
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@petercianca9813	Poderoso su nombre es. 🔥🇵🇦	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@musicaselta	Gloria para mi rey Jesús a él sea la gloria por limpiar mi vida con su preciosa sangre.	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@musicaselta	Amén	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lauraviafara4287	Amen por que dios es hermoso y sin su presencia no seriamos nada familia rivera	3	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@rafarecorriendo	Gloria a Dios, bendiciones, me fije que hubo oposición desde que iniciaron a cantar 🎤 esta cancion	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@natashafarias571	like a quien le guste esta canción	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@anamariamoreyra7166	Qe	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@carmenrios3950	Amen	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jorgeblanco2649	Que hermosa adoración a Dios está canción habla que nuestro Dios es tan hermoso y poderoso es  su nombre Jesús	10	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@elsyfernandezdegomez4792	Dios tu eres hermoso.marvilloso.soberano.	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@karlaobregon658	Quien dice amén	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@maxicorrea15	Lo que es no tener la uncion del padre	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@eulaliarios4717	Cuan hermoso es tu Santo Nombre( JESHUA ES SU NOMBRE) No hay otro nombre! Incomparable! Inigualable!	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@luiferfranco4058	Cuan hermoso tu nombre, el gran Yo Soy, Gracias por tu misericordia, Gloria a nuestro Soberano Universal!	3	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mariabulla6818	👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️💜💜💜💜💜💜💜💜🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@kelvinceleste1540	Es una canción hermosa	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@bigmarketececuador4306	me gustaria estar ahi... Dios permita algun dia estar ahi en ese gozo al Sr Jesus..hermosooo	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lindayoreidybermudezsatova2729	me encanta esta alabanza hermosa letra la escucho una y otra ves y no me canso de escucharla	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@bertharomero3411	Hermoso es Jesus. Gracias hermanos por su alabanza	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@gladismolina9351	Todas las cansiones son ermosas	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yanethgalvisrojas8019	Gloria a Dios, bendito y santo es su Nombre	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jorgeblanco2649	Poderoso su nombre es nombre sobre todo  nombre el nombre de Jesus	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@anaceciliasierratorres2448	"Poderoso su nombre es, no hay otro igual
El nombre de Jesus, mi Rey"	3	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ricardohenners1696	Grasia dios por sacarno esta consecuensia como dijo todo pasara amen	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@antoniojosecarpintero8709	❤️	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ciroochoa6547	Amen	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@sandigarcia1210	Bendito sea el nombre de Jesús	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@margaretchimilio9465	Cuan hermoso es su nombre, tu solo altisimo sobre toda la tierra. Amęn	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@qsofiacarolina022	❤🙏🏼	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lyravanne6770	Yo confío en Jesús y su padre Dios..!! Quien lo cree y tiene su fe puesta en el?	9	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@carmensantiago4642	No hay otro nombre🙌😭	4	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@anitacifuentes4104	Amén alabado su nombre aleluya❤❤❤✋👍	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jihannypaez2696	Gloria a Dios	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@thocsarfacturacion6948	GLORIA A DIOS	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@raquellacayo9489	Amén .	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@noehg3438	Mi Dios gracias x tanto amor poderoso es tu nombre 🙌	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@karlamarcela5868	AMEN DIOS LOS BENDIGA ❤😍🎶🙌	5	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yoselingonsales4532	Amén es hermoso su nombre el de Jesús su nobre	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@celesteramirez9361	ETERNAMENTE ALELUYA AMÉN 👆🙏🙌💑💕❤💯🥰👆	6	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@elianaocanacarrillo8546	Con poder ,santo santo es EL	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mariabustos7673	Amén.... Aleluya	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@alexlozanoo2782	Que hermosa canción, cuál hermoso su nombre es , pero no es solo su nombre es su ser , es lo que significa para la humanidad, nuestro rey, nuestro Salvador🔥🙏	67	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@josecarlosgonzalezm9949	Tuyo es el Reino, tuya es la gloria, tuyo es el poder y autoridad.	44	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@evelingallegos4407	Que hermosa melodia a nuestro Jesús amadisimo la letra voz de estos jobenes Aleluya.	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@griseldaalfonso7106	Cuan hermosisimo nuestro señor Jesucristo!!💟	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@MariaVasquez-un1bi	Yoooo. Presente. Aleluya. Bendito el TODOPODEROSO.	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@sarazambrano3967	Amo esta alabanza ..cuán hermoso su nombre es .nada se iguala a él.🙌🙌🙌😍😍😘😘😘😇😇	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@teresamoreno2557	Amen	0	4 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@kerengrimaldo8375	Amén gloria A Dios 🙏 que los bendiga Dios	0	3 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@selipiragua5682	Majestuoso su nombre poderoso su nombre. TE  AMO JESÚS.	0	3 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@esthervillepassion3991	La letra se pone antes ke cante el ministro	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@soldelvalleperez8177	Dios  es Poderoso el es nuestro ayudador	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@NataStiven2011	"La palabra de Dios cantada ministra fuertemente lo profundo de nuestro corazón, Que poderoso es sentir su presencia y ser ministrado por ella. Muy fuerte.... Si palabras para describir la grandeza de Dios..


Solo el que experimenta su presencia puede medio describir su poder... Gracias Dios..."	3	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@magdabelrtan8648	Poderoso su nombre es, no hay otro nombre igual!	3	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@glendaguzman241	Gloria al que  vive por los siglos  de los siglos Jesucristo  majestuoso  es su nombre  tuyo es el reino.Preciosa alabanza  que Dios los siga usando hnos.en Cristo Jesús.	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@daliarazuri5513	Que linda cansión .....	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Sasha128	Dios es nuestro padre nuestro rey dios rey de reyes y Sr de señores abba bendiga las naciones	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@aracelyali5212	Cuan hermoso es mi Dios poderoso eres invencible , mi Dios.👏😀❤️🙏💕	6	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mariabulla6818	Poderoso nombre de Jesús. Poderoso.👏👏👏👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mireyalopez9491	Amen	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@oliviadelcarmenteran7203	No hay otro!!!!	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@enmamendieta8422	Esta es una poderosa adoración, que sensación de intimidad, una conexión perfecta con EL REY, con el inigualable e incomparable..y claro que sí... Poderoso y hermoso, su nombre es, no hay otro nombre...el NOMBRE DE JESÚS...por los siglos de los siglos...	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@rubielacalderoncachaya889	Gloria a DIOS por los Salmistas. DIOS los huza para conectarnos a su presencia Santa Y Poderosa .	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@MrCuriul	Poderoso señor te amamos hasta la eternidad gracias por amarnos tanto  te amamos te amamos te amamos re amamos ohhh gloria señor solo para ti 🙌	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@JadeERJ	Es bello ese nombre, yo amo dos con ese nombre mi Dios mi Salvador  y mi amado esposo que lleva su nombre.	3	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mishellalisonhuancaromero480	Que a Él sea toda la gloria, honra y poder...que hermosa alabanza	5	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@astridalvarado5941	Dios desea una adoración donde lo exaltemos ❤️❤️	4	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@leonardogarro4048	Gracias por todo papitooo dios te amo con toda mi alma bonita alabanza	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@obedederilien8581	Cuan hermoso tu nombre jesus	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@obedederilien8581	Cual hermoso su nombre es wooooooooooow aleluia	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@juanhernadez5592	dios es muy grande quien dice amen gracias a  dios	9	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@luisurbieta3937	Solamente el nombre de JESUS es Dios y REY...	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@neuzadesouzamatos2613	BENDICIONES	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@cristinapavon1609	Poderoso su nombre nada se iguala a el  incomparable la muerte vensiste   la tumba vacía hoy dejaste ..oir por siempre majestuoso su nombre	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@almahernandez8582	Toda la gloria y honra para jehová dios 🙏❤amén aleluya🙌	1	5 years ago (edited)
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@cristimora8373	PRECIOSAS Alabanzas a nuestro SEÑOR JESUCRISTO.  GRACIAS PADRE NUESTRO,	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@juanquinonez7016	Bella alabanza	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@normaaillon4340	Cuan hermoso es tu nombre Jesus Amado❤️mi alma te alaba y te bendice 😘	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@angelmillanrodriguezvv635	nombre que es sobre todo nombre DIOS amado SEÑOR JESUCRISTO te amo	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ismaelguerrita	Gloria a Dios x todo...	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jorgevillenaacosta4822	Simplemente hermosa, pero que bella interpretación...música del cielo, voces angelicales, coros sublimes y el sonido del saxofón (3:09 min. ) extraordinario... Llegué a ella de casualidad y no paro de escucharla una y otra vez, no sé que ocurre pero aún no termina y casi mecánicamente vuelvo al inicio...Esta es una poderosa adoración, que sensación de intimidad, una conexión perfecta con EL REY, con el inigualable e incomparable..y seguro, Poderoso su nombre es, no hay otro nombre...el NOMBRE DE JESÚS...Te amamos...sólo tú nuestro Salvador....AMÉN                                         (P.D.: que fortuna y bendición la de los hermanos asistentes)	17	5 years ago (edited)
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@beatrizalderete7684	Aleluya ! PODEROSO SU NOMBRE ES.....🙌🙌🙌	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@bertharomero3411	Amen, que bella voz	5	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@familiadecristo6410	"DIOS los bendiga a cada uno y los llene de SU❤️.

Confíen que YO tengo el poder
 
DIOS"	5	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@familiadecristo6410	Amennnnn	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@nicolaszarza3022	No hay otro como nuestro Dios!!!	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@dilciagutierrez9648	Amen Aleluyaaa Dios los siga benndiciendo a estos jovenes esforzados y sigan cantandole al Rey de Reyes	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@andresmenesesgomez5876	Que hermosa adoración	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@marysanz8532	Glora y poder por siempre señor jesucristo.....poderoso es su nombre......amen	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@eduardoenriquecontrerasmon3739	nadien es igual a Dios	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@priscillareyesolave5458	Amen	0	3 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@martacontreras8806	Cuan hermoso su nombre que es sobre de todo nombre heredado por su padre Dios, JESÚS, poderoso su nombre, mi Rey	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@elraperito4021	Dios los bendiga Hermanos	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@marinaclaudimolina4523	Hola !!! Bendiciones !!! Saludos desde Argentina,quiero contarles  que en mi boda hice mi entrada con la alabanza de Su Presencia ,,El Poder de Tu amor ,el 26 / 1 de este año!!❤💕	11	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@johandrisjosenietolugo5278	"SharoL
😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚"	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@johandrisjosenietolugo5278	😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@johandrisjosenietolugo5278	😍😍😍😍😍	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@griselliaranda1293	AMÉN...	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@evelinggaitan8	🙌🙌🙌	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@keinerdavidagualipiaquinto7716	hermoso mover del espiritu santo	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@marielaalvarezvalderrama9945	"Amen
Solo el es mi Rey
Inigualable e incomparable."	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@aracelymariacardozazeledon9908	Hermoso nombre, nuestro Rey Jesús❤❤❤	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@viridiannapinon	"Mil bendiciones a ti  que lees esto y tu familia ✨ 

Amigos, hice un pequeño cover de esta canción en mi canal 💕
Apenas comienzo en esto, me haría muy feliz si se pasaran por acá y si les gusta compartir, dar like o suscribirse para apoyar mi canal 🙌"	3	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@sandraargil6512	Bendiciones!  Disculpa, en que tono esta?	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@sandravega4693	Amén gloria a Dios el es muy poderoso grande sublime o Aleluya el Alfa y Omega te amos mi Jesus	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@juniorv4947	Juan 1:1 En el principio existía el verbo , y el verbo estaba con Dios y el VERBO ERA DIOS !! Aleluya !! Si señor Jesús único y verdadero Dios todopoderoso.	3	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mariabulla6818	Nombre precioso, Poderoso, hermoso es el nombre de mi Señor Jesús.👏👏👏👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️💝💜💜💜💜💜💜💜	5	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@bettyzarate6943	Hermoso nombre, aleluya gloria a dios	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lilianadominguez2242	"Amen
Su nombre es hermoso y Santo
El Alto y Sublime
Cuan hermoso es su nombre JESUS♥️🇵🇾🇵🇾"	16	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@anacenaidacastroestrada7880	Cuán hermoso es declarar su hermosura.. Su fidelidad y amor que tiene por sus hijos.. CUAN HERMOSO ES SU NOMBRE.. BENDITO Y GRANDE ERES NUESTRO DIOS😘😀	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lupitanovoa1270	"Poderoso su nombre es el nombre de Jesús mi rey
No hay otro nombre 
La muerte venciste  inigualable incomparable 👑"	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@soniamoqueda5935	Su nombre tiene poder .y autoridad JESÚS hermoso mi rey !!!!!!!!!	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@viancalanegra7325	No hay otro nombre, con autoridad  que haga que los demonios se sujeten, y que de libertad a las almas cautivas	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Gollito524	Amen	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Gollito524	Que hermoso canto Bendiciones amigos  te saluda gregorio Galindo desde Guatemala porfa apóyame suscribiendote a nuestro canal culturas e historias chapinas deja un comentario porfavor....	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mirtaaquino5136	Amén no hay otro nombre más poderoso que el nombre de Jesús	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@norbelisguzman3793	Poderoso es su nombre ❤️🙏🏻	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@juliopedroarce3183	Me encanta esta canción es una muestra de adoración, me encantaría que hay canciones que tienen un registro alto y por ahí no se alcanzan a llegar desde ya muchas gracias !!!	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@r2kxxluisitoxxarg498	Amen dale like si piensas lo mismo	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@inocenciacaceres5268	Cuan hermoso su Nombre es!!!mi Amado Rey !!!	4	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@andreapereiracorrales4503	Mi playlist de adoración!!! Su voz y sus letras me hacen sentirlo tan cerca cada día. Dios les siga dando tan hermoso don. 🙏🏼❤🤗	5	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@violetatorres1252	Gracias Dios Te Amo Señor Bendito eres, gracias, gracias,	1	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@claudiapuchetta9308	AMEN	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Zlatos07	"A ALGUIEN MÁS LE ENCANTA ESTA HERMOSA CANCIÓN 🙋😀🙋
LIKE SI EN 2020 ESCUCHAS MARAVILLOSAMENTE ESTA ALABANZA TAN HERMOSA😍😇 DIOS TE BENDIGA!🙏😍😇"	15	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@barbaravillar629	Escuchando esta alabanza en cuarentena	0	5 years ago
